name;date;identification;description;x;y
Schildersbuurt;2015-06-10;156380;"Wijkcontainers Huisvuil; WC HV Vies, smerig";4.380369;51.912645
Schildersbuurt;2015-06-15;157140;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.380369;51.912645
Schildersbuurt;2014-03-14;86274;"WC Huisvuil met pas; WC HV MP Pasje kwijt";4.381994;51.912455
Schildersbuurt;2014-03-25;88352;"(Brom)fietsen; (brom)fietswrakken";4.381994;51.912455
Schildersbuurt;2014-10-14;120789;"Bomen; Bomen paal/band";4.381994;51.912455
Schildersbuurt;2015-04-29;149506;"Vraag over bestrating (niets stuk)";4.381994;51.912455
Schildersbuurt;2015-05-07;150664;"WC Huisvuil met pas; WC HV MP Verzoek toewijzen andere container";4.381994;51.912455
Schildersbuurt;2015-06-23;158586;"Grofvuil; GV Onjuist aangeboden";4.381994;51.912455
Schildersbuurt;2014-04-08;91219;"Losse stoeptegel";4.380632;51.912932
Schildersbuurt;2014-04-08;91220;"Losse stoeptegel";4.380632;51.912932
Schildersbuurt;2015-04-24;148946;"Overig";4.380632;51.912932
Schildersbuurt;2014-01-08;76400;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2014-01-03;76120;"Bomen; Bomen gevaarlijke situatie";4.380632;51.912932
Schildersbuurt;2014-01-07;76291;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-01-07;76345;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2014-01-08;76389;"Wijkcontainers Huisvuil; WC HV Volle containers";4.380632;51.912932
Schildersbuurt;2014-01-13;76595;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-01-17;76986;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.380632;51.912932
Schildersbuurt;2014-01-23;77373;"Parkeerautomaten; Buiten werking";4.380632;51.912932
Schildersbuurt;2014-01-23;77391;"Op bestrating en in het groen; Olie op straat";4.380632;51.912932
Schildersbuurt;2014-01-28;77626;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.380632;51.912932
Schildersbuurt;2014-01-29;77723;"Op bestrating en in het groen; Overlast bladeren/bloesem in beplanting/gazon";4.380632;51.912932
Schildersbuurt;2014-01-29;77743;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2014-01-30;77757;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2014-02-01;77939;"Overig";4.380632;51.912932
Schildersbuurt;2014-02-03;78164;"Overig";4.380632;51.912932
Schildersbuurt;2014-02-04;78473;"WC Huisvuil met pas; WC HV MP Beschadigd";4.380632;51.912932
Schildersbuurt;2014-02-04;78577;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-02-04;78580;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-02-06;79002;"Autowrakken";4.380632;51.912932
Schildersbuurt;2014-02-06;79058;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-02-07;79282;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-02-10;79418;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-02-10;79473;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.380632;51.912932
Schildersbuurt;2014-02-10;79498;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-02-11;79742;"Riolering water op straat";4.380632;51.912932
Schildersbuurt;2014-02-14;80433;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2014-02-17;80749;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2014-02-18;80888;"(Brom)fietsen; (brom)fietswrakken";4.380632;51.912932
Schildersbuurt;2014-02-25;81997;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.380632;51.912932
Schildersbuurt;2014-02-25;82001;"(Brom)fietsen; (brom)fietswrakken";4.380632;51.912932
Schildersbuurt;2014-02-25;82005;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.380632;51.912932
Schildersbuurt;2014-03-04;83760;"Plaagdierbestrijding Ratten";4.380632;51.912932
Schildersbuurt;2014-03-05;84057;"Parkeeroverlast; aanhangers / caravans";4.380632;51.912932
Schildersbuurt;2014-03-06;84343;"WC Huisvuil met pas; WC HV MP Nog geen pas ontvangen";4.380632;51.912932
Schildersbuurt;2014-03-07;84670;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2014-03-10;84826;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2014-03-10;84861;"Plaagdierbestrijding Overig";4.380632;51.912932
Schildersbuurt;2014-03-12;85607;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-03-17;86721;"Verkeerslichten; VRI voetgangslicht stuk";4.380632;51.912932
Schildersbuurt;2014-03-18;86773;"Fietsvoorziening; Fietsvoorziening staat scheef/los";4.380632;51.912932
Schildersbuurt;2014-03-18;86774;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-03-18;86777;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.380632;51.912932
Schildersbuurt;2014-03-19;87097;"WC Huisvuil met pas; WC HV MP Pasje stuk";4.380632;51.912932
Schildersbuurt;2014-03-21;87720;"Gehandicaptenparkeerplaats; Markering slecht zichtbaar";4.380632;51.912932
Schildersbuurt;2014-03-23;87900;"Overig";4.380632;51.912932
Schildersbuurt;2014-03-24;88042;"Overig";4.380632;51.912932
Schildersbuurt;2014-03-31;89284;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.380632;51.912932
Schildersbuurt;2014-03-31;89361;"Wijkcontainers / AAP Papier; AAP/WC PAP Volle container";4.380632;51.912932
Schildersbuurt;2014-04-01;89817;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2014-04-01;89883;"Idee, wens";4.380632;51.912932
Schildersbuurt;2014-04-02;89959;"Idee, wens";4.380632;51.912932
Schildersbuurt;2014-04-10;91655;"Parkeerautomaten; Buiten werking";4.380632;51.912932
Schildersbuurt;2014-04-13;91996;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-04-14;92056;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-04-16;92586;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-04-17;92815;"Vraag over bestrating (niets stuk)";4.380632;51.912932
Schildersbuurt;2014-04-17;92817;"Gehandicaptenparkeerplaats; Markering slecht zichtbaar";4.380632;51.912932
Schildersbuurt;2014-04-27;94221;"Gedrag personen; hinderlijk gedrag";4.380632;51.912932
Schildersbuurt;2014-04-27;94223;"Idee, wens";4.380632;51.912932
Schildersbuurt;2014-04-28;94370;"Idee, wens";4.380632;51.912932
Schildersbuurt;2014-05-04;95297;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-05-06;95425;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-05-06;95707;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-05-07;95724;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-05-09;96192;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2014-05-20;97729;"";4.380632;51.912932
Schildersbuurt;2014-05-20;97866;"Op bestrating en in het groen; Dode dieren in openbaar gebied/in water";4.380632;51.912932
Schildersbuurt;2014-05-23;98424;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-05-23;98429;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-05-23;98433;"Riolering water op straat bij kolk/put";4.380632;51.912932
Schildersbuurt;2014-05-23;98519;"Afvalbakken; Afvalbak vol";4.380632;51.912932
Schildersbuurt;2014-05-28;99159;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.380632;51.912932
Schildersbuurt;2014-06-30;104601;"Afvalbakken; Afvalbak vol";4.380632;51.912932
Schildersbuurt;2014-05-30;99556;"Wijkcontainers / AAP Papier; AAP/WC PAP Niet geleegd";4.380632;51.912932
Schildersbuurt;2014-06-03;100058;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2014-06-04;100355;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2014-06-04;100378;"Overige objecten; Algemeen";4.380632;51.912932
Schildersbuurt;2014-06-07;100838;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-06-10;100937;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-06-11;101403;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-06-15;101922;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-06-16;102006;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-06-16;102056;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-06-16;102062;"Op bestrating en in het groen; Overlast van zwerfvuil in beplanting";4.380632;51.912932
Schildersbuurt;2014-06-19;102883;"Overig";4.380632;51.912932
Schildersbuurt;2014-06-19;102891;"Overig";4.380632;51.912932
Schildersbuurt;2014-06-20;103057;"Verkeerslichten; VRI verkeerslicht stuk";4.380632;51.912932
Schildersbuurt;2014-06-25;103753;"WC Huisvuil met pas; WC HV MP Nieuwe bewoner heeft geen pas";4.380632;51.912932
Schildersbuurt;2014-06-26;103859;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.380632;51.912932
Schildersbuurt;2014-06-26;103860;"Afvalbak; Verzoek plaatsing afvalbak";4.380632;51.912932
Schildersbuurt;2014-06-26;103915;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2014-07-04;105506;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2014-07-04;105508;"Idee, wens";4.380632;51.912932
Schildersbuurt;2014-07-07;105585;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2014-07-07;105616;"WC Huisvuil met pas; WC HV MP Beschadigd";4.380632;51.912932
Schildersbuurt;2014-07-07;105623;"Idee, wens";4.380632;51.912932
Schildersbuurt;2014-07-09;106167;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-07-20;107939;"Overig";4.380632;51.912932
Schildersbuurt;2014-07-21;108037;"Overig";4.380632;51.912932
Schildersbuurt;2014-09-26;118356;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-07-22;108418;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2014-07-22;108419;"Op bestrating en in het groen; Glasscherven op openbaar gebied";4.380632;51.912932
Schildersbuurt;2014-08-06;110568;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2014-08-01;109932;"Autowrakken";4.380632;51.912932
Schildersbuurt;2014-08-01;109934;"(Brom)fietsen; (brom)fietswrakken";4.380632;51.912932
Schildersbuurt;2014-08-03;110051;"Overige objecten; Algemeen";4.380632;51.912932
Schildersbuurt;2014-08-05;110305;"Losse stoeptegel";4.380632;51.912932
Schildersbuurt;2014-08-05;110306;"Losse stoeptegel";4.380632;51.912932
Schildersbuurt;2014-08-06;110566;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2014-08-15;111790;"Overig";4.380632;51.912932
Schildersbuurt;2014-08-15;111792;"Overig";4.380632;51.912932
Schildersbuurt;2014-08-29;113771;"Bestrating ligt open zonder zichtbare actie";4.380632;51.912932
Schildersbuurt;2014-08-29;113826;"Verkeers- of straatnaambord/paal; Verkeerspaal beschadigd/kapot/verdwenen";4.380632;51.912932
Schildersbuurt;2014-09-08;115303;"Vragen over de buitenruimte (niets stuk)";4.380632;51.912932
Schildersbuurt;2014-10-14;120800;"(Brom)fietsen; (brom)fietswrakken";4.380632;51.912932
Schildersbuurt;2014-09-09;115732;"Gat in de bestrating";4.380632;51.912932
Schildersbuurt;2014-09-12;116239;"Verkeerslichten; VRI verkeerslicht stuk";4.380632;51.912932
Schildersbuurt;2014-09-17;116971;"Gat in de bestrating";4.380632;51.912932
Schildersbuurt;2014-09-18;117152;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2014-09-20;117443;"Bestrating los/scheef/omhoogst. geen wortelopdruk";4.380632;51.912932
Schildersbuurt;2014-09-23;117787;"(Brom)fietsen; (brom)fietswrakken";4.380632;51.912932
Schildersbuurt;2014-09-24;117963;"Verkeerslichten; VRI voetgangslicht stuk";4.380632;51.912932
Schildersbuurt;2014-09-29;118634;"Plaagdierbestrijding Ratten";4.380632;51.912932
Schildersbuurt;2014-09-29;118771;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.380632;51.912932
Schildersbuurt;2014-09-30;118930;"Graffiti; Graffiti op objecten/muren";4.380632;51.912932
Schildersbuurt;2014-10-01;119095;"Straatverlichting; OV lichtmast: deksel weg / open (SPOED)";4.380632;51.912932
Schildersbuurt;2014-10-03;119503;"Overig";4.380632;51.912932
Schildersbuurt;2014-10-03;119506;"Overig";4.380632;51.912932
Schildersbuurt;2014-10-06;119734;"WC Huisvuil met pas; WC HV MP Trommel geblokkeerd";4.380632;51.912932
Schildersbuurt;2014-10-07;119883;"Parkeeroverlast; aanhangers / caravans";4.380632;51.912932
Schildersbuurt;2014-10-07;119884;"Afvalbakken; Afvalbak vol";4.380632;51.912932
Schildersbuurt;2014-10-07;119887;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.380632;51.912932
Schildersbuurt;2014-10-07;120011;"Overig";4.380632;51.912932
Schildersbuurt;2014-10-07;120013;"Overig";4.380632;51.912932
Schildersbuurt;2014-10-10;120357;"Op bestrating en in het groen; Glasscherven op openbaar gebied";4.380632;51.912932
Schildersbuurt;2014-10-14;120796;"Verkeers- of straatnaambord/paal; Verkeerspaal scheef";4.380632;51.912932
Schildersbuurt;2014-10-14;120798;"Autowrakken";4.380632;51.912932
Schildersbuurt;2014-10-15;121037;"Verkeerslichten; VRI verkeerslicht stuk";4.380632;51.912932
Schildersbuurt;2014-10-16;121148;"Verzakking over gehele straat (&gt;30m2)";4.380632;51.912932
Schildersbuurt;2014-10-16;121149;"Plaagdierbestrijding Ratten";4.380632;51.912932
Schildersbuurt;2014-10-17;121321;"WC Huisvuil met pas; WC HV MP Huisvuil ernaast";4.380632;51.912932
Schildersbuurt;2014-10-21;121759;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2014-10-21;121760;"Straatverlichting; OV meer lampen stuk";4.380632;51.912932
Schildersbuurt;2014-10-21;121896;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2014-10-22;122045;"Straatverlichting; OV lichtmast: scheef";4.380632;51.912932
Schildersbuurt;2014-10-23;122122;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-10-23;122267;"Verkeerslichten; VRI tramsignalering stuk";4.380632;51.912932
Schildersbuurt;2014-10-28;122774;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-10-28;122848;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2014-10-28;122855;"Graffiti; Graffiti op objecten/muren";4.380632;51.912932
Schildersbuurt;2014-10-30;123262;"Overig";4.380632;51.912932
Schildersbuurt;2014-11-04;123710;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2014-11-11;124704;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.380632;51.912932
Schildersbuurt;2014-11-11;124727;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-11-11;124730;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-11-18;125808;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2014-11-19;125933;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2014-11-19;125941;"Parkeeroverlast; geen vergunning";4.380632;51.912932
Schildersbuurt;2014-11-20;126195;"Afvalbakken; Afvalbak vol";4.380632;51.912932
Schildersbuurt;2014-11-21;126434;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-11-25;126808;"(Brom)fietsen; (brom)fietswrakken";4.380632;51.912932
Schildersbuurt;2014-11-25;126812;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2014-11-25;126822;"Op bestrating en in het groen; Onkruid op bestrating";4.380632;51.912932
Schildersbuurt;2014-11-25;126823;"Parkeeroverlast; aanhangers / caravans";4.380632;51.912932
Schildersbuurt;2014-11-28;127414;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2014-12-10;129001;"Vragen over de buitenruimte (niets stuk)";4.380632;51.912932
Schildersbuurt;2014-12-12;129420;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2014-12-15;129548;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2014-12-16;129782;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2014-12-19;130229;"Verkeerslichten; VRI voetgangslicht stuk";4.380632;51.912932
Schildersbuurt;2014-12-22;130530;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2015-01-02;131500;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2015-01-04;131538;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2015-01-06;131863;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal omvergereden";4.380632;51.912932
Schildersbuurt;2015-01-06;131867;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2015-01-06;131870;"Afvalbakken; Afvalbak vol";4.380632;51.912932
Schildersbuurt;2015-01-07;132135;"Straatverlichting; OV meer lampen stuk";4.380632;51.912932
Schildersbuurt;2015-01-14;133395;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2015-01-20;134078;"(Brom)fietsen; (brom)fietswrakken";4.380632;51.912932
Schildersbuurt;2015-01-20;134079;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2015-01-20;134120;"Op bestrating en in het groen; Overlast van zwerfvuil op verharding";4.380632;51.912932
Schildersbuurt;2015-01-21;134317;"Asfalt - gat/gevaarlijke situatie";4.380632;51.912932
Schildersbuurt;2015-01-27;135126;"Beton, hout of kunststofpaal; Beton, hout of kunststofpaal ontbreekt/gebroken";4.380632;51.912932
Schildersbuurt;2015-01-28;135346;"Overig";4.380632;51.912932
Schildersbuurt;2015-03-17;142568;"Grofvuil; GV Onjuist aangeboden";4.380632;51.912932
Schildersbuurt;2015-01-30;135702;"Gladheid - gevaarlijke overlast";4.380632;51.912932
Schildersbuurt;2015-01-31;135848;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2015-01-31;135851;"Overig";4.380632;51.912932
Schildersbuurt;2015-02-06;136852;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2015-02-09;137122;"Zwerfvuil op straat";4.380632;51.912932
Schildersbuurt;2015-02-10;137150;"Overige objecten; Algemeen";4.380632;51.912932
Schildersbuurt;2015-02-17;138386;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2015-03-10;141377;"Afvalbakken; Afvalbak vol";4.380632;51.912932
Schildersbuurt;2015-02-11;137532;"Asfalt - gat/gevaarlijke situatie";4.380632;51.912932
Schildersbuurt;2015-02-11;137533;"Riolering water op straat bij kolk/put";4.380632;51.912932
Schildersbuurt;2015-02-13;137761;"Straatverlichting; OV lichtmast: scheef";4.380632;51.912932
Schildersbuurt;2015-02-16;138155;"Markering; Markering ontbreekt";4.380632;51.912932
Schildersbuurt;2015-02-17;138373;"Overig";4.380632;51.912932
Schildersbuurt;2015-02-24;139234;"Asfalt - overig";4.380632;51.912932
Schildersbuurt;2015-02-26;139669;"Verkeerslichten; VRI verkeerslicht stuk";4.380632;51.912932
Schildersbuurt;2015-02-26;139762;"Verkeerslichten; VRI verkeerslicht stuk";4.380632;51.912932
Schildersbuurt;2015-03-04;140515;"Overig";4.380632;51.912932
Schildersbuurt;2015-03-04;140621;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2015-03-05;140816;"Op bestrating en in het groen; Dode dieren in openbaar gebied/in water";4.380632;51.912932
Schildersbuurt;2015-03-10;141393;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2015-03-11;141630;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2015-03-17;142565;"Fietsvoorziening; Fietsvoorziening beschadigd/kapot/verdwenen";4.380632;51.912932
Schildersbuurt;2015-03-17;142574;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2015-03-23;143429;"Overig";4.380632;51.912932
Schildersbuurt;2015-03-24;143708;"Afvalbakken; Afvalbak vol";4.380632;51.912932
Schildersbuurt;2015-03-25;144070;"Op bestrating en in het groen; Olie op straat";4.380632;51.912932
Schildersbuurt;2015-03-25;144117;"Straatverlichting; OV 1 lamp stuk";4.380632;51.912932
Schildersbuurt;2015-03-26;144227;"Op bestrating en in het groen; Overlast van hondenpoep";4.380632;51.912932
Schildersbuurt;2015-03-26;144228;"Afvalbak; Verzoek plaatsing afvalbak";4.380632;51.912932
Schildersbuurt;2015-03-29;144663;"Slecht wegdek";4.380632;51.912932
Schildersbuurt;2015-03-31;144919;"(Brom)fietsen; (brom)fietswrakken";4.380632;51.912932
Schildersbuurt;2015-03-31;144932;"Wijkcontainers / AAP Kunststof; WC Kunststof Volle containers";4.380632;51.912932
Schildersbuurt;2015-03-31;145089;"Wijkcontainers / AAP Papier; AAP/WC PAP Volle container";4.380632;51.912932
Schildersbuurt;2015-04-07;145903;"Afvalbakken; Afvalbak vol";4.380632;51.912932
Schildersbuurt;2015-04-07;145987;"WC Huisvuil met pas; WC HV MP Volle containers";4.380632;51.912932
Schildersbuurt;2015-04-08;146204;"Verzakking - plaatselijk";4.380632;51.912932
Schildersbuurt;2015-04-08;146210;"Afvalbakken; Afvalbak vol";4.380632;51.912932
